rodada,query,tempo_execucao
25,20,0.0
25,21,0.0
25,22,0.005613803863525391
25,23,0.0
25,24,0.0
25,25,0.0
25,26,0.0
25,27,0.0
25,28,0.005013704299926758
25,29,0.0
25,30,0.002601146697998047
25,31,0.0008325576782226562
25,32,0.0015170574188232422
25,33,0.0
25,34,0.0
25,35,0.0
25,36,0.005049705505371094
25,37,0.0
25,38,0.0
25,39,0.0
25,40,0.0
25,41,0.005078315734863281
25,42,0.0
25,43,0.0
25,44,0.0041768550872802734
25,45,0.0009691715240478516
25,46,0.0
25,47,0.0
25,48,0.0
25,49,0.0
25,50,0.0050506591796875
25,51,0.0
25,52,0.0
25,53,0.0
25,54,0.0051038265228271484
25,55,0.0009510517120361328
26,1,0.0
26,2,0.0
26,3,0.0
26,4,0.0
26,5,0.0
26,6,0.0
26,7,0.008069515228271484
26,8,0.0
26,9,0.0
26,10,0.0
26,11,0.0
26,12,0.0
26,13,0.0
26,14,0.0
26,15,0.0
26,16,0.002015829086303711
26,17,0.0008828639984130859
26,18,0.0
26,19,0.0015149116516113281
26,20,0.0
26,21,0.0
26,22,0.0
26,23,0.0
26,24,0.0
26,25,0.0
26,26,0.0
26,27,0.0
26,28,0.005089282989501953
26,29,0.0
26,30,0.0
26,31,0.0
26,32,0.0035109519958496094
26,33,0.0
26,34,0.0
26,35,0.0
26,36,0.0
26,37,0.005013942718505859
26,38,0.0
26,39,0.0
26,40,0.0
26,41,0.0
26,42,0.0
26,43,0.0
26,44,0.0
26,45,0.0
26,46,0.009939908981323242
26,47,0.0008761882781982422
26,48,0.0
26,49,0.0025234222412109375
26,50,0.0
26,51,0.005557060241699219
26,52,0.0
26,53,0.003187894821166992
26,54,0.0010080337524414062
26,55,0.0009927749633789062
27,1,0.001001596450805664
27,2,0.0
27,3,0.0001308917999267578
27,4,0.0007779598236083984
27,5,0.0
27,6,0.0005507469177246094
27,7,0.0
27,8,0.0009868144989013672
27,9,0.0
27,10,0.0010023117065429688
27,11,0.0009713172912597656
27,12,0.0005729198455810547
27,13,0.0
27,14,0.001008749008178711
27,15,0.0
27,16,0.0
27,17,0.0
27,18,0.0
27,19,0.0
27,20,0.0
27,21,0.00401616096496582
27,22,0.0003364086151123047
27,23,0.0
27,24,0.0
27,25,0.0009980201721191406
27,26,0.0
27,27,0.0010075569152832031
27,28,0.0009958744049072266
27,29,0.0007236003875732422
27,30,0.0
27,31,0.0013780593872070312
27,32,0.0
27,33,0.00054931640625
27,34,0.0004487037658691406
27,35,0.0010123252868652344
27,36,0.0
27,37,0.0
27,38,0.0
27,39,0.0
27,40,0.0
27,41,0.0
27,42,0.0
27,43,0.001009225845336914
27,44,0.0
27,45,0.0009975433349609375
27,46,0.0010037422180175781
27,47,0.0
27,48,0.0010018348693847656
27,49,0.0
27,50,0.00412440299987793
27,51,0.0010190010070800781
27,52,0.0009984970092773438
27,53,0.000993967056274414
27,54,0.0
27,55,0.0009996891021728516
28,1,0.0
28,2,0.0
28,3,0.0
28,4,0.0
28,5,0.0
28,6,0.0
28,7,0.0
28,8,0.002610445022583008
28,9,0.0
28,10,0.0010113716125488281
28,11,0.0
28,12,0.0010001659393310547
28,13,0.0
28,14,0.0009996891021728516
28,15,0.0
28,16,0.00099945068359375
28,17,0.0005033016204833984
28,18,0.0
28,19,0.0
28,20,0.0
28,21,0.0
28,22,0.0
28,23,0.0
28,24,0.0029370784759521484
28,25,0.0
28,26,0.0010159015655517578
28,27,0.0
28,28,0.0
28,29,0.0009970664978027344
28,30,0.0
28,31,0.0010068416595458984
28,32,0.0005862712860107422
28,33,0.0
28,34,0.0
28,35,0.0
28,36,0.0
28,37,0.0
28,38,0.0
28,39,0.0
28,40,0.0030541419982910156
28,41,0.0010123252868652344
28,42,0.0022454261779785156
28,43,0.0011889934539794922
28,44,0.0
28,45,0.002573728561401367
28,46,0.0
28,47,0.0
28,48,0.0
28,49,0.001012563705444336
28,50,0.0019960403442382812
28,51,0.0010120868682861328
28,52,0.0010797977447509766
28,53,0.0010118484497070312
28,54,0.002159595489501953
28,55,0.0016291141510009766
29,1,0.0
29,2,0.0018241405487060547
29,3,0.0
29,4,0.0
29,5,0.0
29,6,0.001506805419921875
29,7,0.0
29,8,0.001010894775390625
29,9,0.0
29,10,0.0013916492462158203
29,11,0.0009584426879882812
29,12,0.0
29,13,0.001001596450805664
29,14,0.0009980201721191406
29,15,0.0
29,16,0.0
29,17,0.0010023117065429688
29,18,0.0010046958923339844
29,19,0.002001047134399414
29,20,0.0005679130554199219
29,21,0.0010411739349365234
29,22,0.0012590885162353516
29,23,0.0005681514739990234
29,24,0.0010700225830078125
29,25,0.0
29,26,0.0
29,27,0.0
29,28,0.004012584686279297
29,29,0.0010914802551269531
29,30,0.0
29,31,0.0
29,32,0.0
29,33,0.000995635986328125
29,34,0.0009503364562988281
29,35,0.0
29,36,0.004570722579956055
29,37,0.0
29,38,0.0005247592926025391
29,39,0.0
29,40,0.0010113716125488281
29,41,0.0
29,42,0.0010952949523925781
29,43,0.0
29,44,0.0
29,45,0.0
29,46,0.0010128021240234375
29,47,0.0015273094177246094
29,48,0.001256704330444336
29,49,0.0
29,50,0.004617452621459961
29,51,0.001001119613647461
29,52,0.0
29,53,0.0015094280242919922
29,54,0.0010704994201660156
29,55,0.002146005630493164
30,1,0.0
30,2,0.0
30,3,0.0010023117065429688
30,4,0.0
30,5,0.0
30,6,0.000997781753540039
30,7,0.0012562274932861328
30,8,0.0015196800231933594
30,9,0.002218484878540039
30,10,0.0004839897155761719
30,11,0.0
30,12,0.0009984970092773438
30,13,0.0010066032409667969
30,14,0.0
30,15,0.0
30,16,0.0
30,17,0.0031228065490722656
30,18,0.0
30,19,0.0010251998901367188
30,20,0.0
30,21,0.0
30,22,0.0010006427764892578
30,23,0.0
30,24,0.0
30,25,0.0
30,26,0.0
30,27,0.004172801971435547
30,28,0.0005102157592773438
30,29,0.0010128021240234375
30,30,0.001001119613647461
30,31,0.001255035400390625
30,32,0.0009100437164306641
30,33,0.0
30,34,0.0010001659393310547
30,35,0.0
30,36,0.0
30,37,0.0009944438934326172
30,38,0.0010037422180175781
30,39,0.0005939006805419922
30,40,0.0009272098541259766
30,41,0.0
30,42,0.0
30,43,0.0009419918060302734
30,44,0.001295328140258789
30,45,0.001972198486328125
30,46,0.0010128021240234375
30,47,0.0
30,48,0.0
30,49,0.0015134811401367188
30,50,0.0020232200622558594
30,51,0.0011835098266601562
30,52,0.0010106563568115234
30,53,0.0
30,54,0.0010013580322265625
30,55,0.000997781753540039
31,1,0.0
31,2,0.0009987354278564453
31,3,0.0
31,4,0.0008904933929443359
31,5,0.001569509506225586
31,6,0.0008800029754638672
31,7,0.0010118484497070312
31,8,0.0
31,9,0.0
31,10,0.0009391307830810547
31,11,0.0
31,12,0.00101470947265625
31,13,0.0
31,14,0.0
31,15,0.0
31,16,0.0
31,17,0.004245758056640625
31,18,0.0
31,19,0.0
31,20,0.000993490219116211
31,21,0.0
31,22,0.0
31,23,0.0
31,24,0.0
31,25,0.0009806156158447266
31,26,0.0
31,27,0.0010416507720947266
31,28,0.0013790130615234375
31,29,0.0008141994476318359
31,30,0.0010111331939697266
31,31,0.0010030269622802734
31,32,0.0
31,33,0.0
31,34,0.0
31,35,0.0036230087280273438
31,36,0.00101470947265625
31,37,0.0
31,38,0.0007905960083007812
31,39,0.0004544258117675781
31,40,0.0010056495666503906
31,41,0.0
31,42,0.0034589767456054688
31,43,0.0009980201721191406
31,44,0.0011744499206542969
31,45,0.000461578369140625
31,46,0.0
31,47,0.0
31,48,0.0
31,49,0.0
31,50,0.0
31,51,0.005452871322631836
31,52,0.0010116100311279297
31,53,0.0
31,54,0.0010056495666503906
31,55,0.0015478134155273438
32,1,0.0
32,2,0.002566814422607422
32,3,0.0010154247283935547
32,4,0.0
32,5,0.0009946823120117188
32,6,0.0
32,7,0.0
32,8,0.001001596450805664
32,9,0.0007843971252441406
32,10,0.0010571479797363281
32,11,0.0
32,12,0.001012563705444336
32,13,0.0010001659393310547
32,14,0.0009984970092773438
32,15,0.0007817745208740234
32,16,0.0006723403930664062
32,17,0.0009090900421142578
32,18,0.0
32,19,0.0
32,20,0.0
32,21,0.004988193511962891
32,22,0.0
32,23,0.001001596450805664
32,24,0.0
32,25,0.0
32,26,0.0012698173522949219
32,27,0.0
32,28,0.0
32,29,0.0
32,30,0.0
32,31,0.0
32,32,0.0
32,33,0.0057489871978759766
32,34,0.0010139942169189453
32,35,0.0007033348083496094
32,36,0.0013811588287353516
32,37,0.0009257793426513672
32,38,0.0005340576171875
32,39,0.0
32,40,0.0
32,41,0.0009958744049072266
32,42,0.0010008811950683594
32,43,0.0014579296112060547
32,44,0.0013706684112548828
32,45,0.0010161399841308594
32,46,0.000995635986328125
32,47,0.0009980201721191406
32,48,0.0
32,49,0.0010023117065429688
32,50,0.0030050277709960938
32,51,0.0020160675048828125
32,52,0.001607656478881836
32,53,0.0010213851928710938
32,54,0.0
32,55,0.0
33,1,0.0
33,2,0.0
33,3,0.0
33,4,0.000293731689453125
33,5,0.0
33,6,0.0
33,7,0.0009980201721191406
33,8,0.0
33,9,0.0
33,10,0.001001119613647461
33,11,0.0006244182586669922
33,12,0.0020644664764404297
33,13,0.0005893707275390625
33,14,0.0
33,15,0.0009942054748535156
33,16,0.0
33,17,0.0004558563232421875
33,18,0.0
33,19,0.0
33,20,0.0
33,21,0.0
33,22,0.0
33,23,0.0
33,24,0.0
33,25,0.0
33,26,0.0
33,27,0.0010113716125488281
33,28,0.0
33,29,0.0
33,30,0.0010025501251220703
33,31,0.0
33,32,0.001157522201538086
33,33,0.0007104873657226562
33,34,0.0
33,35,0.003697633743286133
33,36,0.0
33,37,0.0009987354278564453
33,38,0.0009601116180419922
33,39,0.0005636215209960938
33,40,0.0010654926300048828
33,41,0.0
33,42,0.0
33,43,0.0
33,44,0.0
33,45,0.0010113716125488281
33,46,0.0009999275207519531
33,47,0.0009999275207519531
33,48,0.0009930133819580078
33,49,0.0015187263488769531
33,50,0.0
33,51,0.0
33,52,0.0010237693786621094
33,53,0.001018524169921875
33,54,0.0
33,55,0.002054929733276367
34,1,0.0
34,2,0.0
34,3,0.0
34,4,0.0
34,5,0.0
34,6,0.0026845932006835938
34,7,0.0
34,8,0.0010097026824951172
34,9,0.0
34,10,0.0010051727294921875
34,11,0.0
34,12,0.0
34,13,0.0
34,14,0.0
34,15,0.005031108856201172
34,16,0.0
34,17,0.0
34,18,0.0
34,19,0.0
34,20,0.002951383590698242
34,21,0.00033402442932128906
34,22,0.0
34,23,0.0
34,24,0.0
34,25,0.0
34,26,0.0009844303131103516
34,27,0.0
34,28,0.0009996891021728516
34,29,0.0
34,30,0.0010001659393310547
34,31,0.0
34,32,0.0009026527404785156
34,33,0.0005941390991210938
34,34,0.00014352798461914062
34,35,0.0005071163177490234
34,36,0.0
34,37,0.0010068416595458984
34,38,0.0
34,39,0.0010113716125488281
34,40,0.0010018348693847656
34,41,0.0
34,42,0.0
34,43,0.0
34,44,0.0
34,45,0.0010106563568115234
34,46,0.001001596450805664
34,47,0.0
34,48,0.0009970664978027344
34,49,0.0
34,50,0.0010006427764892578
34,51,0.0013439655303955078
34,52,0.0
34,53,0.0
34,54,0.0025365352630615234
34,55,0.0011949539184570312
35,1,0.0
35,2,0.0040972232818603516
35,3,0.0
35,4,0.0010144710540771484
35,5,0.0
35,6,0.0010004043579101562
35,7,0.0
35,8,0.0
35,9,0.0
35,10,0.00043511390686035156
35,11,0.0
35,12,0.0010149478912353516
35,13,0.0
35,14,0.0
35,15,0.0
35,16,0.0
35,17,0.0
35,18,0.0
35,19,0.0008270740509033203
35,20,0.0
35,21,0.0010311603546142578
35,22,0.0009791851043701172
35,23,0.001001119613647461
35,24,0.0
35,25,0.0004916191101074219
35,26,0.0
35,27,0.0010094642639160156
35,28,0.0
35,29,0.0
35,30,0.0
35,31,0.0
35,32,0.0
35,33,0.0035758018493652344
35,34,0.0
35,35,0.0010142326354980469
35,36,0.0
35,37,0.0009970664978027344
35,38,0.0
35,39,0.0009999275207519531
35,40,0.0
35,41,0.0009975433349609375
35,42,0.001094818115234375
35,43,0.0008084774017333984
35,44,0.0
35,45,0.0
35,46,0.0
35,47,0.0
35,48,0.0
35,49,0.0010101795196533203
35,50,0.0
35,51,0.0
35,52,0.0010066032409667969
35,53,0.0
35,54,0.0010004043579101562
35,55,0.00055694580078125
36,1,0.0005786418914794922
36,2,0.00016164779663085938
36,3,0.0
36,4,0.0009989738464355469
36,5,0.0
36,6,0.0
36,7,0.0010037422180175781
36,8,0.0
36,9,0.0
36,10,0.0010156631469726562
36,11,0.0
36,12,0.0
36,13,0.0
36,14,0.0006597042083740234
36,15,0.0
36,16,0.002012968063354492
36,17,0.0
36,18,0.0
36,19,0.002594470977783203
36,20,0.0
36,21,0.0010173320770263672
36,22,0.0
36,23,0.0
36,24,0.0009930133819580078
36,25,0.0
36,26,0.0
36,27,0.0
36,28,0.0
36,29,0.0010008811950683594
36,30,0.0006592273712158203
36,31,0.0
36,32,0.0
36,33,0.0
36,34,0.0
36,35,0.002508878707885742
36,36,0.0
36,37,0.0
36,38,0.0
36,39,0.0
36,40,0.0
36,41,0.0
36,42,0.0028302669525146484
36,43,0.0
36,44,0.0
36,45,0.0009500980377197266
36,46,0.0
36,47,0.0018804073333740234
36,48,0.001461029052734375
36,49,0.0015416145324707031
36,50,0.0015213489532470703
36,51,0.0009980201721191406
36,52,0.0
36,53,0.0012493133544921875
36,54,0.0004620552062988281
36,55,0.0010085105895996094
37,1,0.0
37,2,0.0
37,3,0.0
37,4,0.0
37,5,0.0
37,6,0.0
37,7,0.0
37,8,0.0
37,9,0.0
37,10,0.0038640499114990234
37,11,0.0
37,12,0.0
37,13,0.0
37,14,0.0
37,15,0.001007080078125
37,16,0.0
37,17,0.001165628433227539
37,18,0.0010790824890136719
37,19,0.0015072822570800781
37,20,0.0
37,21,0.001007080078125
37,22,0.0
37,23,0.0
37,24,0.0
37,25,0.0009989738464355469
37,26,0.0
37,27,0.0009629726409912109
37,28,0.00039124488830566406
37,29,0.0010137557983398438
37,30,0.0
37,31,0.0
37,32,0.0
37,33,0.0
37,34,0.0
37,35,0.0
37,36,0.0
37,37,0.004095315933227539
37,38,0.0
37,39,0.0
37,40,0.0010077953338623047
37,41,0.0
37,42,0.0011556148529052734
37,43,0.0007798671722412109
37,44,0.0019037723541259766
37,45,0.0
37,46,0.0
37,47,0.0010008811950683594
37,48,0.0
37,49,0.0
37,50,0.0020029544830322266
37,51,0.0
37,52,0.0
37,53,0.0010123252868652344
37,54,0.0009992122650146484
37,55,0.0
38,1,0.0011970996856689453
38,2,0.0
38,3,0.0
38,4,0.0
38,5,0.0
38,6,0.0009968280792236328
38,7,0.0007414817810058594
38,8,0.0
38,9,0.0
38,10,0.0009591579437255859
38,11,0.0010123252868652344
38,12,0.0010027885437011719
38,13,0.0007607936859130859
38,14,0.0
38,15,0.0
38,16,0.001512765884399414
38,17,0.0
38,18,0.0
38,19,0.0
38,20,0.0
38,21,0.0
38,22,0.0
38,23,0.0
38,24,0.0038230419158935547
38,25,0.0
38,26,0.0010113716125488281
38,27,0.0
38,28,0.0009996891021728516
38,29,0.0
38,30,0.001001596450805664
38,31,0.0
38,32,0.0
38,33,0.0007252693176269531
38,34,0.0
38,35,0.0
38,36,0.0
38,37,0.0
38,38,0.0
38,39,0.0
38,40,0.0029413700103759766
38,41,0.001013040542602539
38,42,0.0010292530059814453
38,43,0.0
38,44,0.0009703636169433594
38,45,0.0009970664978027344
38,46,0.0
38,47,0.0008246898651123047
38,48,0.0006456375122070312
38,49,0.0
38,50,0.0010037422180175781
38,51,0.0009982585906982422
38,52,0.0
38,53,0.0010013580322265625
38,54,0.00099945068359375
38,55,0.00032901763916015625
39,1,0.0
39,2,0.0
39,3,0.0
39,4,0.0
39,5,0.0
39,6,0.0
39,7,0.0
39,8,0.0017824172973632812
39,9,0.0006132125854492188
39,10,0.0
39,11,0.0020177364349365234
39,12,0.0
39,13,0.0
39,14,0.0010008811950683594
39,15,0.0
39,16,0.0
39,17,0.0
39,18,0.0
39,19,0.0009975433349609375
39,20,0.0
39,21,0.0
39,22,0.001003265380859375
39,23,0.0006949901580810547
39,24,0.0
39,25,0.0
39,26,0.0
39,27,0.0
39,28,0.0010042190551757812
39,29,0.0
39,30,0.0009984970092773438
39,31,0.0
39,32,0.0009982585906982422
39,33,0.0003883838653564453
39,34,0.0002551078796386719
39,35,0.0
39,36,0.001008749008178711
39,37,0.0
39,38,0.0
39,39,0.0
39,40,0.0
39,41,0.0
39,42,0.0
39,43,0.0
39,44,0.0
39,45,0.0010170936584472656
39,46,0.0
39,47,0.0015072822570800781
39,48,0.0
39,49,0.001007080078125
39,50,0.0010020732879638672
39,51,0.000835418701171875
39,52,0.0008332729339599609
39,53,0.0
39,54,0.001004934310913086
39,55,0.0009961128234863281
40,1,0.0
40,2,0.0
40,3,0.0010004043579101562
40,4,0.0
40,5,0.0
40,6,0.0009992122650146484
40,7,0.00043201446533203125
40,8,0.0
40,9,0.0
40,10,0.0
40,11,0.0
40,12,0.0
40,13,0.0
40,14,0.0006644725799560547
40,15,0.0
40,16,0.0
40,17,0.0005185604095458984
40,18,0.0
40,19,0.0010094642639160156
40,20,0.0
40,21,0.0
40,22,0.0
40,23,0.0
40,24,0.0010027885437011719
40,25,0.0
40,26,0.0
40,27,0.0009992122650146484
40,28,0.0006377696990966797
40,29,0.000713348388671875
40,30,0.00021123886108398438
40,31,0.0010030269622802734
40,32,0.0
40,33,0.0009987354278564453
40,34,0.0
40,35,0.0
40,36,0.0
40,37,0.0007638931274414062
40,38,0.00036787986755371094
40,39,0.0
40,40,0.0010097026824951172
40,41,0.0
40,42,0.0015680789947509766
40,43,0.0007114410400390625
40,44,0.0
40,45,0.002716064453125
40,46,0.0
40,47,0.0
40,48,0.000997304916381836
40,49,0.0
40,50,0.0019989013671875
40,51,0.0
40,52,0.0010006427764892578
40,53,0.0
40,54,0.0008971691131591797
40,55,0.001007080078125
41,1,0.0
41,2,0.0
41,3,0.0010013580322265625
41,4,0.0
41,5,0.0
41,6,0.0
41,7,0.0015070438385009766
41,8,0.0
41,9,0.0
41,10,0.0011026859283447266
41,11,0.0
41,12,0.0
41,13,0.0
41,14,0.0
41,15,0.0
41,16,0.0
41,17,0.0006184577941894531
41,18,0.0
41,19,0.0
41,20,0.0033845901489257812
41,21,0.0
41,22,0.0010142326354980469
41,23,0.0
41,24,0.0009949207305908203
41,25,0.0
41,26,0.0
41,27,0.0010540485382080078
41,28,0.0
41,29,0.0009970664978027344
41,30,0.0005152225494384766
41,31,0.0
41,32,0.0
41,33,0.0
41,34,0.0
41,35,0.0
41,36,0.0
41,37,0.0
41,38,0.0
41,39,0.0
41,40,0.0051021575927734375
41,41,0.0010135173797607422
41,42,0.0
41,43,0.0
41,44,0.0015094280242919922
41,45,0.0014269351959228516
41,46,0.0
41,47,0.003870725631713867
41,48,0.0
41,49,0.0010020732879638672
41,50,0.0013053417205810547
41,51,0.0
41,52,0.0
41,53,0.0
41,54,0.0
41,55,0.0
42,1,0.0
42,2,0.0
42,3,0.0
42,4,0.0
42,5,0.0
42,6,0.005688667297363281
42,7,0.0
42,8,0.0
42,9,0.0010099411010742188
42,10,0.0
42,11,0.0009987354278564453
42,12,0.0
42,13,0.0008907318115234375
42,14,0.0010118484497070312
42,15,0.0010647773742675781
42,16,0.0008904933929443359
42,17,0.0
42,18,0.0010094642639160156
42,19,0.0
42,20,0.0
42,21,0.0
42,22,0.0
42,23,0.00099945068359375
42,24,0.0
42,25,0.0
42,26,0.0009999275207519531
42,27,0.000522613525390625
42,28,0.0
42,29,0.00019121170043945312
42,30,0.0010044574737548828
42,31,0.0
42,32,0.0
42,33,0.0
42,34,0.0
42,35,0.0010058879852294922
42,36,0.0
42,37,0.0014767646789550781
42,38,0.0
42,39,0.0
42,40,0.0
42,41,0.0011060237884521484
42,42,0.0
42,43,0.0
42,44,0.0
42,45,0.0
42,46,0.0
42,47,0.005511045455932617
42,48,0.0012826919555664062
42,49,0.0002639293670654297
42,50,0.002348184585571289
42,51,0.0010025501251220703
42,52,0.0
42,53,0.0
42,54,0.0010631084442138672
42,55,0.0
43,1,0.0
43,2,0.0
43,3,0.002427816390991211
43,4,0.0
43,5,0.0
43,6,0.0
43,7,0.0
43,8,0.0
43,9,0.0010595321655273438
43,10,0.0010159015655517578
43,11,0.001834869384765625
43,12,0.001285552978515625
43,13,0.0
43,14,0.0010042190551757812
43,15,0.0
43,16,0.0
43,17,0.0
43,18,0.0
43,19,0.0
43,20,0.0
43,21,0.0003249645233154297
43,22,0.0002830028533935547
43,23,0.0
43,24,0.0
43,25,0.0
43,26,0.0
43,27,0.0
43,28,0.0
43,29,0.0
43,30,0.0
43,31,0.0
43,32,0.0
43,33,0.003932476043701172
43,34,0.0
43,35,0.0
43,36,0.0
43,37,0.0010080337524414062
43,38,0.0004229545593261719
43,39,0.0008118152618408203
43,40,0.000978708267211914
43,41,0.00218963623046875
43,42,0.0010426044464111328
43,43,0.0
43,44,0.00096893310546875
43,45,0.0
43,46,0.000993967056274414
43,47,0.0006034374237060547
43,48,0.0
43,49,0.0
43,50,0.0
43,51,0.0
43,52,0.0
43,53,0.0
43,54,0.001657247543334961
43,55,0.0
44,1,0.0010106563568115234
44,2,0.0
44,3,0.0
44,4,0.000997304916381836
44,5,0.0
44,6,0.0009317398071289062
44,7,0.0008780956268310547
44,8,0.0
44,9,0.0
44,10,0.0014154911041259766
44,11,0.0
44,12,0.0
44,13,0.0
44,14,0.0
44,15,0.0
44,16,0.0
44,17,0.0010945796966552734
44,18,0.0003304481506347656
44,19,0.0
44,20,0.001001596450805664
44,21,0.0
44,22,0.0
44,23,0.0009989738464355469
44,24,0.0
44,25,0.0
44,26,0.0
44,27,0.0
44,28,0.0
44,29,0.0
44,30,0.0032508373260498047
44,31,0.0
44,32,0.001012563705444336
44,33,0.0
44,34,0.000997304916381836
44,35,0.0
44,36,0.0010402202606201172
44,37,0.0005066394805908203
44,38,0.0
44,39,0.0
44,40,0.0
44,41,0.0
44,42,0.0
44,43,0.0003483295440673828
44,44,0.0
44,45,0.0015094280242919922
44,46,0.0
44,47,0.0010104179382324219
44,48,0.0
44,49,0.0
44,50,0.001001119613647461
44,51,0.0010020732879638672
44,52,0.0008466243743896484
44,53,0.0
44,54,0.0010082721710205078
44,55,0.0010008811950683594
45,1,0.0
45,2,0.0
45,3,0.0
45,4,0.001013040542602539
45,5,0.0010783672332763672
45,6,0.0014147758483886719
45,7,0.0
45,8,0.0010068416595458984
45,9,0.0
45,10,0.0
45,11,0.0
45,12,0.0
45,13,0.0006732940673828125
45,14,0.0003209114074707031
45,15,0.0
45,16,0.001009225845336914
45,17,0.0
45,18,0.0
45,19,0.0
45,20,0.0
45,21,0.0
45,22,0.0
45,23,0.0
45,24,0.0
45,25,0.0035381317138671875
45,26,0.00036263465881347656
45,27,0.0
45,28,0.001010894775390625
45,29,0.0
45,30,0.000997781753540039
45,31,0.0
45,32,0.0010004043579101562
45,33,0.0
45,34,0.0
45,35,0.0
45,36,0.0006113052368164062
45,37,0.001932382583618164
45,38,0.0
45,39,0.0
45,40,0.0
45,41,0.0
45,42,0.0010712146759033203
45,43,0.0005338191986083984
45,44,0.0
45,45,0.0010099411010742188
45,46,0.0
45,47,0.0
45,48,0.0
45,49,0.0
45,50,0.0
45,51,0.0
45,52,0.0
45,53,0.0010960102081298828
45,54,0.0
45,55,0.0010156631469726562
46,1,0.000568389892578125
46,2,0.0
46,3,0.0
46,4,0.0
46,5,0.0
46,6,0.0
46,7,0.002659320831298828
46,8,0.0011031627655029297
46,9,0.0009362697601318359
46,10,0.0010061264038085938
46,11,0.0
46,12,0.0007970333099365234
46,13,0.0
46,14,0.0
46,15,0.0
46,16,0.0015730857849121094
46,17,0.0
46,18,0.0
46,19,0.0
46,20,0.0
46,21,0.0038814544677734375
46,22,0.0
46,23,0.0010113716125488281
46,24,0.0
46,25,0.0
46,26,0.000997781753540039
46,27,0.0009992122650146484
46,28,0.0010030269622802734
46,29,0.0018506050109863281
46,30,0.0010113716125488281
46,31,0.0
46,32,0.0
46,33,0.0009949207305908203
46,34,0.0010538101196289062
46,35,0.0
46,36,0.0
46,37,0.0010058879852294922
46,38,0.0
46,39,0.0
46,40,0.0010023117065429688
46,41,0.0005748271942138672
46,42,0.0009682178497314453
46,43,0.001007080078125
46,44,0.000995635986328125
46,45,0.0009989738464355469
46,46,0.0006184577941894531
46,47,0.0026807785034179688
46,48,0.0010120868682861328
46,49,0.0
46,50,0.002538442611694336
46,51,0.0012688636779785156
46,52,0.0013725757598876953
46,53,0.0010192394256591797
46,54,0.0009992122650146484
46,55,0.0010271072387695312
47,1,0.0006513595581054688
47,2,0.0004391670227050781
47,3,0.0
47,4,0.001016378402709961
47,5,0.0
47,6,0.0
47,7,0.0
47,8,0.0
47,9,0.0028562545776367188
47,10,0.0
47,11,0.002343416213989258
47,12,0.0
47,13,0.0
47,14,0.0006480216979980469
47,15,0.0005176067352294922
47,16,0.0
47,17,5.841255187988281e-05
47,18,0.0
47,19,0.0
47,20,0.0
47,21,0.0
47,22,0.0
47,23,0.0038864612579345703
47,24,0.0010166168212890625
47,25,0.0009942054748535156
47,26,0.0
47,27,0.0001590251922607422
47,28,0.0018105506896972656
47,29,0.002029895782470703
47,30,0.0010111331939697266
47,31,0.0009953975677490234
47,32,0.0
47,33,0.0
47,34,0.0009996891021728516
47,35,0.0007159709930419922
47,36,0.0009479522705078125
47,37,0.0
47,38,0.0
47,39,0.0010023117065429688
47,40,0.0005192756652832031
47,41,0.0010788440704345703
47,42,0.0
47,43,0.0010788440704345703
47,44,0.0
47,45,0.0
47,46,0.0
47,47,0.004441499710083008
47,48,0.0011017322540283203
47,49,0.0015256404876708984
47,50,0.001018524169921875
47,51,0.0011463165283203125
47,52,0.0002422332763671875
47,53,0.0005660057067871094
47,54,0.0010342597961425781
47,55,0.0005512237548828125
48,1,0.0
48,2,0.0
48,3,0.0005280971527099609
48,4,0.0
48,5,0.0004673004150390625
48,6,0.0005204677581787109
48,7,0.00054168701171875
48,8,0.0005435943603515625
48,9,0.0006234645843505859
48,10,0.0010976791381835938
48,11,0.0006234645843505859
48,12,0.0012574195861816406
48,13,0.0005578994750976562
48,14,0.0005474090576171875
48,15,0.0
48,16,0.0
48,17,0.0005402565002441406
48,18,0.0006630420684814453
48,19,0.0003719329833984375
48,20,0.0
48,21,0.0
48,22,0.0005383491516113281
48,23,0.0005509853363037109
48,24,0.0005521774291992188
48,25,0.0010786056518554688
48,26,0.0005342960357666016
48,27,0.0005614757537841797
48,28,0.0011286735534667969
48,29,0.0010786056518554688
48,30,0.0009827613830566406
48,31,0.0008184909820556641
48,32,0.001355886459350586
48,33,0.0017178058624267578
48,34,0.0
48,35,0.0
48,36,0.0
48,37,0.0011906623840332031
48,38,0.0009946823120117188
48,39,0.0
48,40,0.0
48,41,0.0005292892456054688
48,42,0.0
48,43,0.0
48,44,0.002516508102416992
48,45,0.0010137557983398438
48,46,0.0009813308715820312
48,47,0.0010197162628173828
48,48,0.001050710678100586
48,49,0.0005161762237548828
48,50,0.0021004676818847656
48,51,0.0005116462707519531
48,52,0.0005440711975097656
48,53,0.0
48,54,0.00035572052001953125
48,55,0.0002894401550292969
49,1,0.0
49,2,0.0010073184967041016
49,3,0.0
49,4,0.0
49,5,0.0
49,6,0.0
49,7,0.001001119613647461
49,8,0.0
49,9,0.0007462501525878906
49,10,0.000579833984375
49,11,0.0
49,12,0.0
49,13,0.0
49,14,0.002351999282836914
49,15,0.0
49,16,0.0
49,17,0.0032045841217041016
49,18,0.0
49,19,0.0010192394256591797
49,20,0.0
